id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
191,3.6909626,-8.831076,1.9642204,-7.570606,-7.4086003,0.07634651,-1.096023,-5.5163536,-1.4905763,-6.265184,-11.25987,-2.8578036,-10.8215685,3.9151797,-11.394335,-14.281101,4.9951506,-3.1144764,3.1550004,5.4333787,-16.005335,-7.610996,15.011496,-3.8535562,27.9474,-15.31316,-15.280665,1.0066757,3.311759,13.20425,15.280419,-16.985092,-3.8419178,-7.84419,-2.8859093,-2.4703712,-5.9227123,15.723201,21.015203,-7.036188,7.74747,-7.4854116,6.014046,11.939417,1.2912781,-12.364599,-4.1343,5.3766174,3.035071,-6.8164625,6.8599014,-10.371411,-10.20642,15.958285,10.8401375,2.2204113,4.006914,13.157946,-8.936618,7.360296,1.0673443,-5.50741,-6.8952103,5.139347,-9.659525,-7.6887226,4.6081886,17.196184,8.616506,3.066382,5.0993595,3.957097,-10.72863,-8.526788,9.121014,-2.8011084,8.177747,9.017619,11.857979,-7.9063687,-7.1083274,5.7890964,2.810419,-2.042966,13.873457,9.649749,9.4598255,5.2509403,-1.8756423,-9.325572,-5.423232,-9.405899,-8.925483,0.9611927,-17.825321,-4.713376,2.3285284,-4.658323,9.743261
192,-9.609692,28.78698,-17.603363,22.520353,26.073671,4.0695944,19.68027,10.880267,14.810658,24.987093,15.790371,20.135197,-10.070672,-1.4913213,18.501495,-9.82847,0.56363404,16.001413,-27.006847,-16.878197,23.074648,-2.5515187,-4.902448,3.769956,-24.79205,19.319906,24.417967,-34.508327,-18.822845,-25.824507,-3.4353046,10.76416,-8.721106,-4.974353,-5.785436,5.3341465,9.320749,-20.930634,-23.666609,-6.188606,-24.205872,-1.4344053,-18.329306,-4.0214906,7.5224967,18.227436,28.93414,-18.945791,0.3940886,-22.607038,0.6636263,2.139105,2.2581491,-1.8213261,-6.5480614,-18.698975,-16.448221,-19.55121,9.487808,-2.13417,-9.565093,-4.047406,-7.063981,11.531594,-22.52573,-1.3117107,-12.045202,-31.938976,-4.803996,-16.57463,-34.70406,9.5866585,-27.992378,-6.7329836,-4.3005953,-5.579989,0.19167954,-30.521872,22.488884,13.8247385,13.502945,-14.248602,-16.068213,3.669848,-9.83046,9.201912,-4.1153817,-38.69233,-24.097343,-17.459415,-19.004108,-0.21404845,12.892703,2.8260562,24.630424,-14.226181,-5.303253,-6.053998,-16.113039
193,-22.437866,4.905631,40.34269,-1.5108206,11.989699,14.497608,18.641556,5.676838,-4.291149,22.206957,-12.967028,16.520025,-25.076958,-11.405642,-10.452058,-6.602585,8.855189,13.963846,-2.085492,1.6883749,6.325651,-12.652494,24.398785,-7.680578,12.581141,1.8512774,-5.412387,-11.895113,-10.932665,-1.7825303,5.814766,9.152408,-16.745102,13.193903,4.012411,10.492045,-19.110428,-6.079422,-16.561268,7.4351845,8.596121,2.5290542,7.844595,3.3725095,-1.5863966,-3.0580297,3.4068198,-2.9678817,7.130293,-20.086391,21.713856,-18.37637,-9.121618,-6.912413,-6.267219,-0.3944012,-10.285849,-9.271324,-3.5783973,-0.56231844,-9.381421,-5.260714,-21.433008,-8.164762,-32.280136,5.046026,18.037182,-9.152863,8.815889,3.1800325,-0.69547844,-2.252194,-16.874258,-14.22865,7.854989,-8.6887665,17.513834,-11.361196,8.261772,-8.395081,13.348654,15.702667,11.926065,7.575897,6.9937873,-0.2963301,-0.4505583,1.2038076,-8.580375,-17.342377,-18.089136,-18.015667,-15.9416275,-9.887674,-19.497896,-0.28991348,1.8293152,0.8746071,-17.337725
195,-24.13847,11.812479,7.440648,10.259939,1.2844255,1.8315737,16.912243,1.9232562,2.7120533,8.62824,-7.125784,17.922672,-27.276743,-24.020107,-8.915047,-0.74304307,11.062156,2.8743732,-28.233868,-1.8745238,21.271935,-5.446887,23.34969,7.585555,10.064826,18.712942,11.62257,-15.300541,-25.537376,4.2934313,2.4254122,22.955812,3.4086921,20.671633,8.795759,-14.247351,-4.005397,5.6050963,-19.548508,24.18948,11.957292,-1.0758394,-9.319016,-4.4558835,-18.662273,6.5127573,6.2376666,-32.244873,-9.294771,-30.843756,16.490465,-12.875306,-3.1890793,-5.8568816,-3.704688,-8.870371,-8.971198,-7.1391497,-7.601177,-7.2241135,16.88666,-14.284489,-15.905111,-19.31385,-26.449957,21.889118,-2.1586056,-9.834658,13.936823,-14.848424,-0.8037487,-14.463253,-17.985928,-21.788937,14.810284,-9.03765,22.165352,-19.833693,12.215554,-10.170422,7.805586,7.2856946,5.610357,-13.725493,-5.413701,-4.119729,-4.1384425,-3.588387,-16.756943,-36.505806,-2.1398697,-21.199612,-0.979993,-17.615204,2.2065442,-7.9532795,-3.8323412,21.863535,-33.0107
197,-15.575846,-11.471599,2.3430517,3.7628698,-5.3976736,-8.775402,-21.975874,1.7122754,4.825913,16.029768,1.7411349,-8.913293,14.695526,-14.226403,-1.7748188,-17.266748,-22.50063,6.1819267,18.479912,-13.333006,-10.411512,-14.392178,0.5325908,-4.7873,12.826224,0.52121574,14.908312,19.583214,-19.300148,-33.335274,-21.026865,6.165512,-13.13484,-15.578982,9.634218,-5.918443,-9.5392475,-17.389183,-3.6950068,-3.9310765,-5.255748,-6.765298,7.4250584,5.3995676,3.6905713,4.637701,18.023575,14.107149,16.339088,-27.342108,-5.393869,12.895844,13.560459,-13.614622,26.253056,-11.510812,-11.538763,-23.167183,21.518063,0.32772118,-36.153652,19.309727,14.946001,12.026403,23.406418,-14.262533,5.996595,-17.31159,-9.746576,2.3836591,7.5410905,10.974849,-14.681516,36.262444,3.3427403,21.4235,7.163269,-15.351494,7.7428117,-6.566437,18.560396,13.277689,-2.772247,40.57565,-9.9260025,-6.0849085,-12.5507965,0.5579927,-16.171665,1.375416,-49.206215,6.8276625,-7.8082943,-1.4442441,-15.709555,0.48604304,37.228775,-27.976532,6.508972
200,-5.8515944,-4.3846345,8.080298,-8.467856,-8.351513,4.9376354,0.38578337,-9.798765,-3.684589,-6.742139,-12.2817135,-2.2019172,-17.412552,-6.558151,-15.143885,-15.724043,9.572877,-3.9060178,-9.467068,11.196555,-12.035069,-9.423406,27.577248,3.1806116,29.028635,-14.055543,-13.703681,-2.598535,-11.010258,17.053467,14.728792,-9.248627,-2.9917588,9.453593,5.5352077,-3.086594,-6.431017,26.66553,15.380299,9.085805,30.008688,-10.871301,1.1005869,16.70839,-4.9809217,-9.5817175,-3.4986339,-0.39152503,-1.7569046,-19.271034,10.890924,-10.428989,-8.2234,11.03587,12.327638,7.714921,2.171431,12.45991,-11.598951,1.0498649,6.672244,-8.446369,-9.615431,-6.4350424,-14.772396,-0.20116985,5.2066374,17.374466,4.608264,-2.9734888,3.6224613,-1.4812714,-11.626285,-16.936466,16.16421,-6.811083,3.397635,2.4419713,8.870531,-8.433946,-10.4266205,8.067615,1.0307381,-7.5425596,17.15444,4.523694,-0.3179584,6.5929613,-15.075504,-26.425184,-9.619151,-16.86669,-9.725896,-1.6416104,-18.035837,3.4006357,2.8897607,4.6372805,-3.681099
205,-1.7297398,-10.369458,-0.31956315,-12.6819,-6.4410515,0.38230032,-5.753615,-10.424993,-5.2249565,-5.4658995,-7.9198346,-2.7828555,-9.008383,9.31701,-6.010465,-21.092306,5.3318853,5.54383,9.103257,5.997421,-10.260401,-12.891626,25.243572,-1.9979317,20.385233,-14.439392,-11.447704,1.5023693,-4.2417054,2.1224742,15.364415,-13.521315,-9.14748,-5.611827,0.82030845,-5.4756103,-8.387095,11.382939,17.929417,-3.3701077,8.020301,-11.022226,4.98483,17.78894,6.9506207,-12.799863,-2.4674654,17.949532,11.080506,-11.050307,13.740305,-11.395683,-5.4845276,10.873772,6.500898,-2.363864,10.111994,17.798336,-1.9778509,-0.20292975,-6.104557,-10.15031,-2.454555,2.7586162,-12.6609535,-11.736282,8.6903925,14.839816,3.9870958,5.1605396,2.9255872,-2.4864902,-16.168715,-11.179176,7.5643663,-0.50376344,2.6872525,7.404353,13.367769,-4.368288,-7.912373,8.60954,3.3976474,-1.6095278,11.040876,3.992828,6.2090883,2.4209316,-5.5666685,-4.3796616,-22.336987,-2.8450713,-11.332718,-0.73346406,-18.76803,9.338612,0.91923535,-6.576505,9.540752
207,-12.676861,2.468467,5.09602,-9.308111,-5.5206413,4.4468937,0.6771748,-5.888263,-0.5981766,1.7437391,-5.163363,12.862893,-12.471706,14.12093,3.4251385,-34.042683,8.358183,17.302237,-1.9548702,4.110381,13.886392,-21.074894,19.071703,2.3621788,10.122658,-12.442163,2.8764787,-8.008516,-27.588661,-19.155298,3.14179,7.7428737,-15.369138,5.840211,-0.7490205,-4.795034,-11.277857,-7.0573745,-10.487325,-2.6090212,5.652791,-11.230763,-3.567661,21.514711,9.683502,-5.5217533,3.4036236,12.694838,29.094831,-10.892751,20.406996,-21.054314,-4.161778,15.68876,4.6802106,-7.7115746,5.5368357,-0.9331775,7.7284436,-9.837189,-0.38358742,-19.538675,-10.824031,-5.4571223,-28.655563,-4.3843393,4.5725965,-14.775975,-2.0682075,1.600626,-20.268183,-8.736665,-32.07194,-15.207445,27.660522,-0.088466585,-2.27308,-14.728714,14.427564,-7.212516,-0.59367275,9.031935,3.0934463,0.8915416,6.7114983,9.106922,5.5795317,-15.799001,-26.758533,-15.580142,-32.49696,-0.8321986,-7.6743393,2.3656967,-12.862637,19.33979,-7.515346,5.237979,-2.6754403
208,-2.3944645,-9.847998,3.0017576,-1.3975474,-5.905404,-4.3612003,-0.4443942,1.6819181,-2.5716667,-3.3016887,-7.204705,-14.328991,-1.1068647,-9.833022,-11.9305105,4.3207726,3.2881875,-17.141764,6.09939,9.384286,-22.002071,2.4140823,-8.447496,-11.123991,6.928298,-18.026012,-17.074104,-0.70513695,14.988371,32.261665,-0.42070913,-15.638794,5.9183254,-3.4330769,-9.290886,1.5037277,-3.295349,14.469301,6.3736234,-0.5006087,1.0836716,0.014503837,4.8001924,4.6227913,-15.269949,-4.805301,-9.559188,-0.21905749,-15.996379,27.69059,-5.6413107,-5.260355,-11.122994,0.74221015,27.994509,29.472374,20.629015,9.726292,-17.01326,17.084793,7.0567985,1.1460905,-13.353135,5.5522566,3.9327157,6.0842648,-4.2417297,23.029266,12.869303,16.733551,18.17127,3.875264,27.242023,-2.8785934,1.3176048,-6.4660683,7.131765,22.304909,-1.7497978,-8.328443,-3.0783322,-4.275085,12.382425,-6.108222,22.716606,3.3114414,12.259497,22.783989,24.38364,7.957493,37.403217,-14.297142,-2.5070755,-7.628894,-8.493888,-9.509107,-0.59810257,-3.5965765,-7.5274587
209,-28.20341,14.108597,-0.010969996,9.147804,4.4408193,1.0542942,18.853495,-0.99309576,3.8108053,8.840492,-1.3707057,21.177086,-26.01702,-14.48922,-0.4178412,7.854473,7.7708015,9.323019,-34.000504,-5.8233604,23.59361,-5.3897862,26.147242,15.352409,-6.4148884,36.481064,19.966639,-17.089127,-29.075539,-5.204007,3.6503332,33.23163,4.607054,13.870554,13.68879,-13.622538,0.83929384,5.7068634,-24.044352,23.497149,3.7103105,-5.44232,-14.26736,-4.420472,-8.733239,12.609021,9.502174,-35.22891,-7.011464,-37.125877,5.244037,-9.836765,0.018861413,-12.179921,-10.347673,-28.945791,-4.4141455,-3.6348634,-0.41631618,-9.459981,5.240527,-15.659366,-7.615738,-15.424891,-27.22125,20.139702,-1.4642826,-11.515805,11.733725,-28.622158,-4.688493,-18.11485,-12.681622,-24.549864,6.4653974,-10.828724,19.730345,-17.02928,17.394363,-3.7858236,14.437158,3.4515078,7.673152,-18.124159,-8.164051,-8.510801,-8.2544985,-10.935741,-16.693596,-35.00598,-10.134392,-14.747509,2.23046,-15.854647,9.895843,-10.110422,-5.880142,23.344109,-37.59252
210,46.181522,43.06817,-31.723457,71.42668,32.041664,-16.327318,29.743937,22.181816,-1.8027573,4.9241724,12.95038,44.46752,-25.94826,-44.68546,4.8054476,62.359283,26.7153,-55.260162,-67.19863,-11.14728,-26.099874,102.81009,-49.612442,-14.892567,-34.109467,33.33561,12.6529255,-28.486076,34.96143,34.664616,-29.139345,-31.541498,49.24739,-20.010517,-31.908272,18.284248,64.03404,-4.558551,-5.4081435,-18.262741,-21.013859,61.777336,-17.081799,-23.464025,-24.75473,7.8255444,-0.11975485,-83.34156,-62.95291,11.921204,-51.495235,29.46442,0.016230345,-13.934292,-22.017336,10.754835,-43.62705,-35.87005,-15.212276,37.496723,29.967657,25.149845,8.046588,12.137784,31.41745,21.232864,-29.086868,-8.887551,-11.110869,-79.990486,9.5981045,41.85423,22.231115,8.579948,-50.504948,-2.4534454,-6.7089686,15.941974,-8.75639,22.36346,0.8119137,-35.515057,-33.264393,-21.343048,-23.167244,6.2890844,-41.43695,-27.13547,-1.6219535,-4.350377,73.20794,-7.295127,58.81714,27.622395,50.141064,-28.58615,-16.115223,12.814238,-1.7288218
213,-5.585098,-4.200939,7.614288,-2.621332,-10.50037,0.14262784,2.721695,-6.250766,-5.308011,-8.073353,-15.262409,-5.710557,-18.246605,-10.866222,-18.709225,-7.904293,8.546449,-15.956191,-17.377314,19.394846,-15.775597,-1.9106733,16.991404,0.7482351,21.732944,-9.883033,-19.373566,-3.6576505,-12.541679,31.170103,15.054419,-11.0672865,6.579628,17.512989,2.5503325,-5.4781,-4.686222,35.45838,13.249539,9.803049,29.088993,-4.4092846,-0.14334238,12.059902,-15.291062,-4.9020443,-7.267003,-11.127026,-15.088318,-10.743325,6.871,-10.427954,-11.05824,11.324228,17.391155,17.017988,-1.8998054,13.823358,-18.201797,8.518275,18.041542,-6.0288196,-13.429631,-9.359351,-10.119074,12.633268,-0.20822455,26.657154,16.172047,-5.77132,12.084576,-1.8817487,-1.7926469,-16.945784,12.311317,-8.759017,6.204813,6.6727285,3.3691032,-9.099773,-10.619038,4.051742,2.4795337,-11.460478,23.71925,3.1111932,-0.9999559,15.963112,-7.553426,-30.75177,11.030375,-24.28061,-7.698633,-8.3565445,-13.663856,-3.7237105,1.2837023,8.94904,-9.194658
220,-6.775268,-9.720288,0.33340448,-7.301529,-4.1426344,-3.0566616,-4.57498,-0.5457996,-0.21024504,-1.7001021,-4.188471,-8.5090275,-2.1590385,-3.5306783,-8.479963,-1.9693596,6.407151,-4.649922,22.21496,11.697394,-14.959993,-5.774663,2.9598663,-16.17487,10.119527,-12.070113,-10.940453,1.2560897,3.8679302,8.471034,0.67368376,-11.266975,-3.193424,-11.149155,-5.35562,-0.42979693,-5.8734374,1.5716109,-2.3804598,-8.758709,-3.299673,-4.289733,9.614395,3.6269255,-6.341295,-9.092987,-5.496815,14.385519,-1.8540244,12.270589,2.045307,-7.1905866,-6.232417,1.6257513,18.014402,13.998256,26.983376,9.866053,-6.292178,6.388535,-4.7162137,-1.467607,-9.277599,6.4093633,1.1318,-2.4175758,4.6681223,17.279251,13.678294,20.937292,16.01973,0.8412816,12.825153,1.3206415,3.0810146,1.1591837,18.147072,16.642742,5.271159,-7.7079782,-1.1537296,3.1085095,11.754272,1.4660895,14.880735,-3.1295152,15.576029,21.199228,18.475779,10.884289,7.180697,-4.9775004,-7.467473,-8.245531,-12.224188,-5.6448064,0.5477748,-12.189365,-6.4121103
221,37.618553,14.615936,0.35859716,22.192703,11.028197,-12.830258,17.006914,3.6958308,-17.289993,5.623315,-18.20634,36.26947,-23.338287,-11.557662,8.728518,8.50863,22.440207,-14.404871,-27.03797,-8.4097185,-0.2776357,38.10916,-26.44499,-3.4369464,-11.952872,0.14503843,1.2086892,-23.322699,11.175806,5.5397987,-23.308119,-12.584845,20.565083,-13.322052,-19.642557,10.352477,10.873425,-29.496414,-14.37777,-24.12803,-18.641577,67.93415,-5.8849707,8.243536,7.713283,1.5967903,-11.816463,-34.708363,-5.2802696,18.860834,-9.378481,-14.80825,-8.395277,-4.454853,-18.62625,7.689388,-32.447483,-30.906063,11.437523,31.606703,27.935654,-5.88643,-1.4389105,10.966036,-11.059677,6.9280057,-4.6888485,-25.976803,-25.458082,-41.60515,-0.40848988,10.638733,-9.05408,-8.962988,-14.007679,3.8899748,-4.876729,6.514108,-2.541159,8.73351,4.424428,-7.3840427,1.4074054,-9.281193,-9.5987835,18.198454,-25.171057,-24.236414,-18.203602,1.4252632,25.87102,-7.598086,24.818974,41.139915,25.652807,6.9550924,-19.657331,4.5681887,6.6917877
222,4.0815907,-5.674163,9.229535,-8.780392,-5.618008,-2.7997475,-4.175127,-1.1649644,-13.902075,-3.0339088,-12.409556,22.929497,-6.0063505,19.889626,12.422455,-29.475964,31.254337,16.72184,5.4473085,3.7049115,13.394558,-7.33038,15.46927,3.1516123,-3.4947932,-16.523073,-5.0506654,-0.9891128,-10.018594,-9.984426,0.34100267,-7.527423,-8.400235,-4.0029387,-10.024509,-5.184162,-14.365997,-20.399971,-4.8421173,-7.9291315,-2.6237423,5.525398,-1.5040975,28.81469,12.041439,-12.156291,-10.310326,12.632107,23.444717,17.397526,20.45373,-29.166037,-10.51612,4.165968,-8.304714,9.345953,-5.816911,3.7788343,10.889166,-1.0058522,16.484148,-23.373528,-3.4645896,-10.088741,-30.227034,-7.8687406,13.765544,-8.423983,-16.896662,-4.79113,-1.8641142,-12.196462,-28.933714,-15.249891,8.482563,-3.6233697,-17.423512,14.004548,2.0625381,-7.382482,-8.968296,3.013442,6.998213,-3.6504996,3.8859978,2.692626,-2.8953652,-17.430988,-15.990144,11.1066265,-15.495399,5.278368,-7.9899826,7.8677235,-17.214077,48.18242,-15.515539,19.220978,15.221348
223,-18.696596,23.577795,5.225528,33.610176,22.483267,4.4180484,32.016182,43.09083,33.69041,35.442635,23.765553,17.551401,-4.6912947,5.911355,14.385728,-5.1465273,-2.119834,18.809565,-16.144695,-17.07098,22.443075,-11.511644,-7.1812572,-20.212955,-22.674818,2.9775808,13.312017,-24.851433,-2.5219061,-15.829493,-0.26335716,-0.35887283,-25.794926,-7.4036818,-29.943092,20.190779,-9.5537405,-33.331226,-33.740414,-17.237228,-39.49045,-2.490662,-8.527736,-8.383121,4.9599533,19.576412,37.722588,-8.430655,5.953004,1.9758394,10.022155,-3.8031042,-20.348593,2.440417,4.608263,-12.580547,-25.047455,-13.899173,-4.8325405,8.370212,-11.279,2.3594623,-19.984034,19.477837,-29.79255,-7.1470757,-3.0652318,-35.53537,3.179968,9.662686,-46.448856,20.317444,-27.202627,14.816192,-10.244145,-17.760296,0.78836775,-25.764263,9.053782,-2.430035,23.886692,-20.552677,-13.820426,24.234913,-3.3838246,4.4902844,19.43935,-31.75948,0.6694964,-2.3180175,-11.07383,-4.874937,7.4134474,-3.1673806,9.443747,-22.694893,1.0920726,-16.202814,-12.4120035
226,3.452515,-10.627817,-3.075172,-3.3114653,-0.867617,-12.808338,-6.4050045,3.903057,-3.7861562,-1.6193972,-0.45132634,-1.7423844,6.454191,7.90604,3.360753,7.3524857,7.2330995,-0.41410902,19.29223,2.2338367,-9.236021,0.550738,-9.033838,-15.579642,-8.385117,-12.670952,-6.965703,2.7975063,20.066174,5.1391373,-6.0442295,-11.743835,-0.99749446,-17.000286,-11.325239,-2.037764,-4.7179813,-19.1327,-1.0567266,-15.105321,-19.60569,2.5377145,7.983832,3.4837227,0.30466032,-7.7549734,-6.443467,19.63472,9.253444,32.647705,0.017805576,-7.969458,-4.7166653,1.2996215,6.622675,11.319555,26.526608,4.240002,3.6253111,6.668291,-4.516704,-4.1647344,-2.2098093,8.484188,3.6924882,-6.1502256,3.0955863,2.73099,2.4934468,17.526924,17.392391,-3.8257556,14.852095,5.5003476,-7.212071,2.5032263,1.4037211,17.48971,2.0918684,-2.2689857,3.2179537,0.11953656,17.112019,3.5061896,4.687016,-3.1392043,9.903603,8.960181,20.159351,40.456062,11.922348,4.348618,-2.2606564,-2.0760012,-9.664691,7.3048434,-5.3407617,-11.037533,13.449545
229,20.069578,-8.553233,3.5308738,-4.5904465,-6.1191397,1.7819004,-0.6118474,-2.9086013,-9.3263855,-9.524715,-13.81517,5.2813215,-8.351982,21.508472,-0.30815208,-25.903952,24.171316,3.605289,-8.8711605,0.24336852,-2.586987,-3.197578,1.0201031,6.0964336,3.4029408,-18.792011,-14.250342,-5.735252,8.7287245,9.857906,19.122269,-16.417051,1.492004,-6.0066547,-9.521488,-7.42133,-8.523675,-2.3169823,18.005177,-10.609798,-5.6288676,0.12837562,3.4694095,26.086857,12.2767315,-9.448152,-6.3257136,5.45602,16.150364,9.219589,16.199276,-20.161793,-12.877845,21.43491,5.4936056,4.360433,0.12346554,0.77238584,0.9336798,5.598291,10.013018,-11.463814,-8.115551,1.2183678,-17.32052,-13.149638,5.7545753,0.8408461,-6.2129617,-1.667763,-9.461332,0.58152837,-19.697838,-12.916508,2.0228004,-4.0863256,-14.954338,3.221134,9.400571,-5.435201,-13.937682,4.795784,-1.3660078,-1.8970687,12.563217,17.802935,-4.8794255,-17.89412,-17.400442,3.833058,-3.6832807,-7.706053,-5.319768,4.509733,-11.552155,15.738451,-9.505188,6.9193234,32.298317
230,-1.619643,-12.100334,-3.3391438,-7.419203,-6.921774,-2.7841065,-2.6009698,-2.1536694,-1.7052553,-7.6931906,-7.600868,-2.6050124,-0.3344924,13.168743,-2.7135205,-9.765692,9.146512,-1.710289,13.826027,13.848684,-21.134356,-3.1529913,8.962798,-10.678284,3.2443862,-13.805657,-11.959917,5.5814047,6.714082,7.991807,1.9070922,-19.699986,-0.88743925,-15.896462,-11.500132,-0.8238115,-2.4766693,8.606444,11.108196,-11.309579,-9.304402,-4.380179,5.2606306,12.353253,0.44348016,-14.336566,-9.133892,20.010437,1.984039,18.88342,-4.3619933,-11.823193,-10.983421,4.572866,17.6155,6.3749027,20.852203,23.854683,-5.891221,7.158561,-3.906566,-6.4113846,-1.4058163,7.0574894,-4.9301114,-6.6446877,7.6675596,25.444082,6.4286466,4.792091,8.5224,4.360412,7.441186,-2.003321,2.6030397,-4.538822,1.7645439,30.844824,6.433181,-9.377745,-4.3061357,-1.4662156,2.7265768,-1.1613364,14.330115,0.8823582,18.770597,9.911622,20.256927,14.380037,8.442678,-0.10468078,-6.0064144,-4.4344544,-13.184286,3.666863,-2.792948,0.6584828,6.501204
232,14.72834,34.91513,-10.591073,66.24436,32.437588,-1.3214062,46.82267,42.970295,30.679829,28.851418,12.401191,25.450115,-27.946753,-22.384102,-0.18884724,23.155249,17.228676,-19.29133,-47.278263,-8.865878,-2.4190102,39.030853,-35.187164,-26.21038,-22.834866,9.986316,14.87284,-34.03094,17.706526,14.251612,-5.819482,-23.549517,9.128566,-5.088549,-38.40621,18.278542,22.198332,-18.092102,-23.661245,-18.84857,-31.185581,30.932108,-9.620345,-18.813478,-16.930088,17.215725,31.225405,-46.80567,-30.65976,3.0889227,-11.238179,1.4732112,-27.526072,1.8860016,1.8116736,8.640461,-35.862545,-28.224226,-19.433712,25.999214,14.388037,18.04395,-24.75603,16.060688,-12.814874,5.7040787,-19.734398,-23.22131,8.940292,-27.10923,-29.37144,44.651527,-9.670916,18.430279,-25.530712,-17.020222,-2.479533,-18.64863,0.954898,5.29386,15.282284,-25.807972,-33.407463,19.917696,-8.593413,10.147391,-1.8666804,-28.81013,-1.4618437,-8.745983,37.967236,-21.344196,45.51116,-0.61767596,28.07546,-39.651226,-1.1113393,-4.4791102,-6.296742
234,-17.57035,7.8448853,-21.658382,13.683001,9.43611,-9.093602,-10.908863,4.2274737,15.263398,22.310265,24.920923,-3.9652202,43.2622,1.000277,17.140419,-13.707411,-26.38003,20.39961,2.9624457,-27.372406,9.848049,-19.271841,1.8467832,-0.13136837,-9.828522,10.050097,17.725925,-13.174044,-11.471863,-31.840506,-12.716372,9.505366,-22.57612,-18.521801,2.5983956,2.5990615,-9.207085,-27.243351,-12.860992,-9.276224,-22.987347,-13.46601,-15.386489,1.9563463,11.647137,17.67287,29.761238,8.582504,14.664555,-22.40707,-6.788022,33.854088,14.966636,-4.808386,13.604334,-22.281736,1.5868921,-16.35196,10.008962,0.55755,-39.298088,12.206758,18.17969,25.773907,10.387068,-21.23621,-14.24666,-31.689186,-14.962853,8.349484,-23.45382,4.507904,-18.347794,16.431973,-6.60911,10.114227,-0.78876364,-26.229172,13.043987,20.61886,25.264282,-28.172722,-7.598301,13.939744,-13.5950985,-2.126975,-8.039113,-29.790968,-19.518597,2.1673188,-48.853943,25.979784,1.9836354,9.670459,-3.123182,-2.5018983,16.522982,-32.092865,-7.105569
236,-32.687584,9.43096,6.657344,1.431695,-3.680739,-1.0550756,8.471742,-0.98886454,-2.6985364,8.847857,-1.4870331,10.964838,-22.503025,-11.884797,-1.3649672,-8.105958,0.5274979,9.564164,-19.93417,0.010027796,24.504644,-13.091248,21.997578,2.51077,-6.7556953,11.767186,11.4051285,-14.682879,-33.83569,-5.076989,2.7987576,33.079964,-1.4723328,20.269669,7.118269,-12.926001,-7.880617,-3.0638328,-27.996962,21.241262,3.4825625,-5.428614,-5.3488064,0.9339353,-11.991297,10.460466,6.216774,-12.500931,3.6576977,-17.988445,21.119913,-16.621233,2.3163958,-4.9947047,-3.0290914,-12.108882,1.6909149,0.44106916,1.3845377,-9.567308,8.420282,-18.667213,-13.966353,-17.084972,-25.526371,21.052994,-0.78204215,-13.403547,12.615265,-0.6651138,-10.451869,-18.99164,-18.747526,-17.918509,13.8831215,-4.534607,13.551763,-21.622059,12.929371,-6.0219193,9.687212,10.109621,14.068086,-9.928556,-2.9543388,-9.157415,5.0666547,-4.377368,-9.4412565,-26.76254,-11.848357,-14.792337,-1.6106126,-17.342714,4.38678,0.7169759,-9.340047,13.028779,-30.794382
